time;Va;Vb;Vc;ia;ib;ic;id;iq;Te;theta_r;omega_r;iq_ref;duty_a;duty_b;duty_c
0.016670;-2.168407;13.909508;-11.741112;0.073846;-0.562185;0.488340;-0.018291;-0.612531;-0.778677;0.037785;2.017745;1.638870;0.472895;0.606878;0.393122
0.016680;-2.172451;13.928650;-11.756195;0.073596;-0.560509;0.486914;-0.018318;-0.610725;-0.776369;0.037806;2.015584;1.643656;0.472844;0.607020;0.392980
0.016690;-2.176495;13.947697;-11.771210;0.073345;-0.558828;0.485484;-0.018345;-0.608915;-0.774055;0.037826;2.013429;1.648430;0.472794;0.607162;0.392838
0.016700;-2.180523;13.966663;-11.786144;0.073094;-0.557142;0.484050;-0.018371;-0.607100;-0.771735;0.037846;2.011281;1.653193;0.472743;0.607303;0.392697
0.016710;-2.184536;13.985546;-11.801003;0.072841;-0.555452;0.482612;-0.018397;-0.605281;-0.769408;0.037866;2.009139;1.657945;0.472693;0.607444;0.392556
0.016720;-2.188545;14.004337;-11.815788;0.072588;-0.553757;0.481171;-0.018423;-0.603456;-0.767075;0.037886;2.007003;1.662686;0.472643;0.607584;0.392416
0.016730;-2.192539;14.023037;-11.830494;0.072333;-0.552058;0.479725;-0.018448;-0.601626;-0.764736;0.037906;2.004874;1.667415;0.472593;0.607723;0.392277
0.016740;-2.196522;14.041664;-11.845131;0.072078;-0.550354;0.478277;-0.018474;-0.599792;-0.762391;0.037926;2.002752;1.672133;0.472543;0.607862;0.392138
0.016750;-2.200497;14.060181;-11.859688;0.071823;-0.548646;0.476824;-0.018499;-0.597952;-0.760040;0.037946;2.000636;1.676839;0.472494;0.607999;0.392001
0.016760;-2.204460;14.078625;-11.874168;0.071566;-0.546933;0.475368;-0.018524;-0.596108;-0.757682;0.037966;1.998526;1.681534;0.472444;0.608137;0.391863
0.016770;-2.208412;14.096981;-11.888577;0.071308;-0.545216;0.473908;-0.018548;-0.594259;-0.755319;0.037986;1.996424;1.686218;0.472395;0.608273;0.391727
0.016780;-2.212353;14.115253;-11.902908;0.071050;-0.543494;0.472445;-0.018573;-0.592406;-0.752950;0.038006;1.994327;1.690889;0.472346;0.608409;0.391591
0.016790;-2.216282;14.133438;-11.917156;0.070791;-0.541768;0.470978;-0.018597;-0.590547;-0.750574;0.038026;1.992238;1.695550;0.472297;0.608544;0.391456
0.016800;-2.220196;14.151531;-11.931328;0.070531;-0.540037;0.469508;-0.018621;-0.588684;-0.748193;0.038046;1.990155;1.700198;0.472248;0.608679;0.391321
0.016810;-2.224106;14.169537;-11.945438;0.070270;-0.538302;0.468034;-0.018645;-0.586817;-0.745806;0.038066;1.988078;1.704835;0.472199;0.608812;0.391188
0.016820;-2.227997;14.187454;-11.959461;0.070008;-0.536563;0.466556;-0.018668;-0.584944;-0.743413;0.038086;1.986009;1.709461;0.472150;0.608945;0.391055
0.016830;-2.231884;14.205288;-11.973404;0.069746;-0.534820;0.465075;-0.018691;-0.583067;-0.741014;0.038105;1.983945;1.714074;0.472101;0.609078;0.390922
0.016840;-2.235756;14.223022;-11.987278;0.069482;-0.533072;0.463590;-0.018714;-0.581186;-0.738609;0.038125;1.981889;1.718676;0.472053;0.609210;0.390790
0.016850;-2.239609;14.240685;-12.001060;0.069218;-0.531320;0.462102;-0.018737;-0.579300;-0.736199;0.038145;1.979839;1.723265;0.472005;0.609341;0.390659
0.016860;-2.243462;14.258247;-12.014782;0.068954;-0.529563;0.460611;-0.018760;-0.577409;-0.733782;0.038165;1.977796;1.727843;0.471957;0.609471;0.390529
0.016870;-2.247303;14.275723;-12.028431;0.068688;-0.527803;0.459116;-0.018782;-0.575514;-0.731360;0.038185;1.975760;1.732410;0.471909;0.609601;0.390399
0.016880;-2.251129;14.293110;-12.041988;0.068422;-0.526038;0.457617;-0.018804;-0.573615;-0.728933;0.038204;1.973731;1.736964;0.471861;0.609730;0.390270
0.016890;-2.254936;14.310425;-12.055473;0.068154;-0.524269;0.456116;-0.018826;-0.571711;-0.726499;0.038224;1.971708;1.741506;0.471813;0.609858;0.390142
0.016900;-2.258743;14.327625;-12.068890;0.067886;-0.522496;0.454610;-0.018847;-0.569802;-0.724060;0.038244;1.969692;1.746036;0.471766;0.609985;0.390015
0.016910;-2.262531;14.344753;-12.082222;0.067618;-0.520719;0.453102;-0.018869;-0.567889;-0.721616;0.038263;1.967683;1.750554;0.471718;0.610112;0.389888
0.016920;-2.266308;14.361790;-12.095474;0.067348;-0.518937;0.451590;-0.018890;-0.565972;-0.719166;0.038283;1.965680;1.755060;0.471671;0.610239;0.389761
0.016930;-2.270077;14.378738;-12.108654;0.067078;-0.517152;0.450075;-0.018911;-0.564050;-0.716710;0.038303;1.963685;1.759554;0.471624;0.610364;0.389636
0.016940;-2.273838;14.395588;-12.121761;0.066807;-0.515362;0.448557;-0.018931;-0.562124;-0.714249;0.038322;1.961696;1.764036;0.471577;0.610489;0.389511
0.016950;-2.277576;14.412365;-12.134785;0.066535;-0.513569;0.447035;-0.018952;-0.560194;-0.711782;0.038342;1.959714;1.768506;0.471530;0.610613;0.389387
0.016960;-2.281311;14.429039;-12.147732;0.066262;-0.511771;0.445510;-0.018972;-0.558259;-0.709310;0.038362;1.957739;1.772963;0.471484;0.610737;0.389263
0.016970;-2.285030;14.445637;-12.160606;0.065989;-0.509970;0.443982;-0.018992;-0.556320;-0.706833;0.038381;1.955771;1.777408;0.471437;0.610859;0.389141
0.016980;-2.288742;14.462135;-12.173405;0.065714;-0.508164;0.442451;-0.019012;-0.554377;-0.704350;0.038401;1.953810;1.781841;0.471391;0.610981;0.389019
0.016990;-2.292427;14.478550;-12.186111;0.065440;-0.506355;0.440916;-0.019031;-0.552430;-0.701862;0.038420;1.951856;1.786262;0.471345;0.611103;0.388897
0.017000;-2.296120;14.494873;-12.198761;0.065164;-0.504541;0.439378;-0.019051;-0.550478;-0.699368;0.038440;1.949908;1.790670;0.471299;0.611223;0.388777
0.017010;-2.299789;14.511105;-12.211323;0.064887;-0.502724;0.437837;-0.019070;-0.548523;-0.696870;0.038459;1.947968;1.795066;0.471253;0.611343;0.388657
0.017020;-2.303448;14.527248;-12.223804;0.064610;-0.500903;0.436293;-0.019088;-0.546563;-0.694366;0.038479;1.946034;1.799449;0.471207;0.611463;0.388537
0.017030;-2.307091;14.543304;-12.236210;0.064332;-0.499078;0.434746;-0.019107;-0.544599;-0.691857;0.038498;1.944108;1.803820;0.471161;0.611581;0.388419
0.017040;-2.310730;14.559273;-12.248539;0.064054;-0.497249;0.433196;-0.019125;-0.542631;-0.689342;0.038517;1.942188;1.808179;0.471116;0.611699;0.388301
0.017050;-2.314354;14.575146;-12.260792;0.063774;-0.495416;0.431643;-0.019143;-0.540659;-0.686823;0.038537;1.940276;1.812524;0.471071;0.611816;0.388184
0.017060;-2.317963;14.590927;-12.272968;0.063494;-0.493580;0.430087;-0.019161;-0.538683;-0.684298;0.038556;1.938370;1.816858;0.471025;0.611933;0.388067
0.017070;-2.321560;14.606621;-12.285061;0.063213;-0.491740;0.428527;-0.019179;-0.536703;-0.681768;0.038576;1.936472;1.821178;0.470980;0.612049;0.387951
0.017080;-2.325150;14.622227;-12.297085;0.062932;-0.489896;0.426965;-0.019197;-0.534719;-0.679234;0.038595;1.934581;1.825486;0.470936;0.612164;0.387836
0.017090;-2.328724;14.637745;-12.309032;0.062649;-0.488048;0.425400;-0.019214;-0.532731;-0.676694;0.038614;1.932696;1.829782;0.470891;0.612278;0.387722
0.017100;-2.332283;14.653172;-12.320889;0.062366;-0.486197;0.423831;-0.019231;-0.530739;-0.674149;0.038634;1.930819;1.834064;0.470846;0.612392;0.387608
0.017110;-2.335835;14.668507;-12.332680;0.062082;-0.484342;0.422260;-0.019248;-0.528743;-0.671600;0.038653;1.928949;1.838334;0.470802;0.612505;0.387495
0.017120;-2.339367;14.683750;-12.344387;0.061798;-0.482483;0.420686;-0.019264;-0.526743;-0.669045;0.038672;1.927086;1.842591;0.470758;0.612617;0.387383
0.017130;-2.342888;14.698906;-12.356010;0.061513;-0.480621;0.419109;-0.019281;-0.524740;-0.666486;0.038691;1.925230;1.846836;0.470714;0.612729;0.387271
0.017140;-2.346401;14.713970;-12.367573;0.061227;-0.478755;0.417529;-0.019297;-0.522732;-0.663921;0.038711;1.923381;1.851067;0.470670;0.612840;0.387160
0.017150;-2.349895;14.728947;-12.379044;0.060940;-0.476885;0.415946;-0.019313;-0.520721;-0.661352;0.038730;1.921539;1.855286;0.470626;0.612950;0.387050
0.017160;-2.353382;14.743832;-12.390442;0.060653;-0.475012;0.414360;-0.019328;-0.518706;-0.658778;0.038749;1.919705;1.859492;0.470583;0.613059;0.386941
0.017170;-2.356853;14.758625;-12.401764;0.060365;-0.473136;0.412772;-0.019344;-0.516687;-0.656200;0.038768;1.917877;1.863685;0.470539;0.613168;0.386832
0.017180;-2.360317;14.773327;-12.412998;0.060076;-0.471256;0.411181;-0.019359;-0.514665;-0.653616;0.038787;1.916057;1.867864;0.470496;0.613276;0.386724
0.017190;-2.363766;14.787933;-12.424171;0.059787;-0.469372;0.409587;-0.019374;-0.512639;-0.651028;0.038806;1.914244;1.872031;0.470453;0.613384;0.386616
0.017200;-2.367207;14.802456;-12.435257;0.059496;-0.467485;0.407990;-0.019389;-0.510609;-0.648436;0.038826;1.912438;1.876185;0.470410;0.613490;0.386510
0.017210;-2.370625;14.816891;-12.446262;0.059206;-0.465595;0.406390;-0.019403;-0.508575;-0.645838;0.038845;1.910640;1.880326;0.470367;0.613596;0.386404
0.017220;-2.374039;14.831226;-12.457199;0.058914;-0.463701;0.404788;-0.019418;-0.506538;-0.643236;0.038864;1.908848;1.884454;0.470325;0.613702;0.386298
0.017230;-2.377426;14.845482;-12.468044;0.058622;-0.461804;0.403183;-0.019432;-0.504498;-0.640630;0.038883;1.907064;1.888568;0.470282;0.613806;0.386194
0.017240;-2.380814;14.859638;-12.478821;0.058329;-0.459904;0.401575;-0.019446;-0.502453;-0.638019;0.038902;1.905287;1.892670;0.470240;0.613910;0.386090
0.017250;-2.384190;14.873703;-12.489517;0.058035;-0.458000;0.399965;-0.019460;-0.500405;-0.635403;0.038921;1.903518;1.896758;0.470198;0.614013;0.385987
0.017260;-2.387547;14.887680;-12.500141;0.057741;-0.456093;0.398352;-0.019473;-0.498354;-0.632783;0.038940;1.901755;1.900833;0.470156;0.614116;0.385884
0.017270;-2.390892;14.901569;-12.510677;0.057446;-0.454182;0.396737;-0.019486;-0.496299;-0.630159;0.038959;1.900000;1.904895;0.470114;0.614218;0.385782
0.017280;-2.394222;14.915359;-12.521137;0.057151;-0.452268;0.395118;-0.019499;-0.494241;-0.627530;0.038978;1.898252;1.908944;0.470072;0.614319;0.385681
0.017290;-2.397541;14.929066;-12.531521;0.056855;-0.450351;0.393498;-0.019512;-0.492179;-0.624897;0.038997;1.896512;1.912979;0.470031;0.614419;0.385581
0.017300;-2.400848;14.942673;-12.541828;0.056558;-0.448431;0.391874;-0.019525;-0.490114;-0.622260;0.039016;1.894779;1.917001;0.469989;0.614519;0.385481
0.017310;-2.404148;14.956196;-12.552055;0.056260;-0.446508;0.390249;-0.019537;-0.488045;-0.619618;0.039035;1.893053;1.921009;0.469948;0.614618;0.385382
0.017320;-2.407425;14.969624;-12.562206;0.055962;-0.444581;0.388620;-0.019550;-0.485973;-0.616972;0.039054;1.891335;1.925005;0.469907;0.614716;0.385284
0.017330;-2.410694;14.982960;-12.572281;0.055663;-0.442652;0.386989;-0.019562;-0.483898;-0.614322;0.039073;1.889624;1.928987;0.469866;0.614814;0.385186
0.017340;-2.413948;14.996216;-12.582272;0.055364;-0.440719;0.385356;-0.019573;-0.481819;-0.611667;0.039092;1.887920;1.932955;0.469826;0.614910;0.385090
0.017350;-2.417179;15.009373;-12.592175;0.055064;-0.438783;0.383720;-0.019585;-0.479738;-0.609009;0.039110;1.886224;1.936910;0.469785;0.615006;0.384994
0.017360;-2.420414;15.022430;-12.602020;0.054763;-0.436844;0.382082;-0.019596;-0.477652;-0.606346;0.039129;1.884535;1.940851;0.469745;0.615102;0.384898
0.017370;-2.423630;15.035404;-12.611778;0.054461;-0.434902;0.380441;-0.019607;-0.475564;-0.603679;0.039148;1.882854;1.944779;0.469705;0.615197;0.384803
0.017380;-2.426826;15.048283;-12.621456;0.054159;-0.432957;0.378798;-0.019618;-0.473472;-0.601008;0.039167;1.881180;1.948693;0.469665;0.615291;0.384709
0.017390;-2.430019;15.061069;-12.631054;0.053857;-0.431009;0.377153;-0.019629;-0.471378;-0.598333;0.039186;1.879513;1.952594;0.469625;0.615384;0.384616
0.017400;-2.433189;15.073772;-12.640579;0.053553;-0.429058;0.375505;-0.019640;-0.469280;-0.595655;0.039204;1.877854;1.956481;0.469585;0.615476;0.384524
0.017410;-2.436356;15.086372;-12.650032;0.053250;-0.427104;0.373855;-0.019650;-0.467179;-0.592972;0.039223;1.876202;1.960354;0.469546;0.615568;0.384432
0.017420;-2.439507;15.098888;-12.659397;0.052945;-0.425147;0.372203;-0.019660;-0.465074;-0.590285;0.039242;1.874558;1.964214;0.469506;0.615660;0.384340
0.017430;-2.442635;15.111317;-12.668682;0.052640;-0.423187;0.370548;-0.019670;-0.462967;-0.587594;0.039261;1.872921;1.968060;0.469467;0.615750;0.384250
0.017440;-2.445751;15.123646;-12.677887;0.052334;-0.421224;0.368891;-0.019680;-0.460857;-0.584900;0.039279;1.871292;1.971892;0.469428;0.615840;0.384160
0.017450;-2.448864;15.135883;-12.687023;0.052028;-0.419259;0.367232;-0.019689;-0.458743;-0.582201;0.039298;1.869670;1.975711;0.469389;0.615929;0.384071
0.017460;-2.451954;15.148033;-12.696072;0.051721;-0.417290;0.365571;-0.019698;-0.456627;-0.579499;0.039317;1.868055;1.979516;0.469351;0.616017;0.383983
0.017470;-2.455040;15.160091;-12.705051;0.051413;-0.415319;0.363907;-0.019708;-0.454507;-0.576793;0.039335;1.866449;1.983307;0.469312;0.616105;0.383895
0.017480;-2.458103;15.172054;-12.713947;0.051105;-0.413345;0.362241;-0.019716;-0.452385;-0.574083;0.039354;1.864849;1.987085;0.469274;0.616192;0.383808
0.017490;-2.461159;15.183933;-12.722771;0.050796;-0.411368;0.360573;-0.019725;-0.450260;-0.571370;0.039373;1.863258;1.990848;0.469236;0.616278;0.383722
0.017500;-2.464195;15.195709;-12.731506;0.050487;-0.409389;0.358903;-0.019734;-0.448132;-0.568653;0.039391;1.861674;1.994597;0.469198;0.616363;0.383637
0.017510;-2.467224;15.207397;-12.740170;0.050177;-0.407407;0.357231;-0.019742;-0.446001;-0.565932;0.039410;1.860097;1.998333;0.469160;0.616448;0.383552
0.017520;-2.470238;15.218990;-12.748753;0.049866;-0.405422;0.355556;-0.019750;-0.443867;-0.563208;0.039429;1.858528;2.002054;0.469122;0.616532;0.383468
0.017530;-2.473240;15.230499;-12.757259;0.049555;-0.403434;0.353880;-0.019758;-0.441730;-0.560480;0.039447;1.856967;2.005762;0.469085;0.616616;0.383384
0.017540;-2.476219;15.241913;-12.765686;0.049244;-0.401444;0.352201;-0.019765;-0.439591;-0.557749;0.039466;1.855413;2.009456;0.469047;0.616698;0.383302
0.017550;-2.479198;15.253227;-12.774040;0.048931;-0.399451;0.350521;-0.019773;-0.437448;-0.555014;0.039484;1.853866;2.013135;0.469010;0.616780;0.383220
0.017560;-2.482151;15.264462;-12.782307;0.048618;-0.397456;0.348838;-0.019780;-0.435303;-0.552275;0.039503;1.852328;2.016801;0.468973;0.616862;0.383138
0.017570;-2.485092;15.275597;-12.790493;0.048305;-0.395458;0.347154;-0.019787;-0.433156;-0.549533;0.039521;1.850797;2.020452;0.468936;0.616942;0.383058
0.017580;-2.488026;15.286640;-12.798607;0.047991;-0.393457;0.345467;-0.019794;-0.431005;-0.546788;0.039540;1.849273;2.024090;0.468900;0.617022;0.382978
0.017590;-2.490944;15.297588;-12.806644;0.047677;-0.391454;0.343778;-0.019801;-0.428852;-0.544040;0.039558;1.847758;2.027713;0.468863;0.617101;0.382899
0.017600;-2.493847;15.308445;-12.814606;0.047361;-0.389449;0.342088;-0.019807;-0.426696;-0.541288;0.039577;1.846250;2.031322;0.468827;0.617179;0.382821
0.017610;-2.496738;15.319214;-12.822479;0.047046;-0.387440;0.340395;-0.019813;-0.424538;-0.538532;0.039595;1.844749;2.034917;0.468791;0.617257;0.382743
0.017620;-2.499611;15.329891;-12.830284;0.046730;-0.385430;0.338701;-0.019819;-0.422377;-0.535774;0.039614;1.843256;2.038498;0.468755;0.617334;0.382666
0.017630;-2.502468;15.340473;-12.838001;0.046413;-0.383417;0.337005;-0.019825;-0.420213;-0.533012;0.039632;1.841771;2.042065;0.468719;0.617410;0.382590
0.017640;-2.505325;15.350960;-12.845650;0.046096;-0.381402;0.335307;-0.019831;-0.418047;-0.530247;0.039650;1.840294;2.045617;0.468684;0.617486;0.382514
0.017650;-2.508152;15.361370;-12.853214;0.045778;-0.379384;0.333607;-0.019836;-0.415879;-0.527479;0.039669;1.838824;2.049156;0.468648;0.617561;0.382439
0.017660;-2.510975;15.371670;-12.860706;0.045459;-0.377364;0.331905;-0.019842;-0.413707;-0.524708;0.039687;1.837362;2.052679;0.468613;0.617635;0.382365
0.017670;-2.513783;15.381886;-12.868114;0.045141;-0.375341;0.330202;-0.019847;-0.411534;-0.521933;0.039705;1.835907;2.056189;0.468578;0.617708;0.382292
0.017680;-2.516571;15.392014;-12.875443;0.044821;-0.373317;0.328496;-0.019851;-0.409358;-0.519156;0.039724;1.834461;2.059684;0.468543;0.617781;0.382219
0.017690;-2.519348;15.402039;-12.882694;0.044501;-0.371290;0.326789;-0.019856;-0.407179;-0.516375;0.039742;1.833022;2.063165;0.468508;0.617853;0.382147
0.017700;-2.522114;15.411976;-12.889877;0.044181;-0.369260;0.325080;-0.019861;-0.404999;-0.513592;0.039760;1.831591;2.066632;0.468474;0.617924;0.382076
0.017710;-2.524860;15.421833;-12.896969;0.043860;-0.367229;0.323370;-0.019865;-0.402816;-0.510805;0.039779;1.830167;2.070084;0.468439;0.617995;0.382005
0.017720;-2.527599;15.431583;-12.903988;0.043538;-0.365195;0.321658;-0.019869;-0.400630;-0.508016;0.039797;1.828751;2.073522;0.468405;0.618065;0.381935
0.017730;-2.530323;15.441242;-12.910931;0.043216;-0.363159;0.319944;-0.019873;-0.398442;-0.505223;0.039815;1.827343;2.076945;0.468371;0.618134;0.381866
0.017740;-2.533028;15.450821;-12.917793;0.042894;-0.361121;0.318228;-0.019877;-0.396252;-0.502428;0.039834;1.825943;2.080354;0.468337;0.618203;0.381797
0.017750;-2.535725;15.460293;-12.924576;0.042571;-0.359081;0.316511;-0.019880;-0.394060;-0.499630;0.039852;1.824551;2.083749;0.468304;0.618270;0.381730
0.017760;-2.538399;15.469677;-12.931282;0.042247;-0.357039;0.314792;-0.019884;-0.391865;-0.496829;0.039870;1.823166;2.087128;0.468270;0.618337;0.381663
0.017770;-2.541069;15.478970;-12.937916;0.041923;-0.354994;0.313072;-0.019887;-0.389668;-0.494025;0.039888;1.821790;2.090494;0.468237;0.618404;0.381596
0.017780;-2.543709;15.488178;-12.944454;0.041599;-0.352948;0.311350;-0.019890;-0.387470;-0.491219;0.039906;1.820421;2.093845;0.468204;0.618469;0.381531
0.017790;-2.546349;15.497284;-12.950928;0.041274;-0.350899;0.309626;-0.019892;-0.385268;-0.488410;0.039925;1.819059;2.097181;0.468171;0.618534;0.381466
0.017800;-2.548973;15.506298;-12.957325;0.040948;-0.348848;0.307901;-0.019895;-0.383065;-0.485598;0.039943;1.817706;2.100503;0.468138;0.618598;0.381402
0.017810;-2.551582;15.515221;-12.963642;0.040622;-0.346796;0.306174;-0.019897;-0.380860;-0.482784;0.039961;1.816360;2.103810;0.468105;0.618662;0.381338
0.017820;-2.554176;15.524048;-12.969879;0.040296;-0.344741;0.304446;-0.019900;-0.378652;-0.479966;0.039979;1.815022;2.107102;0.468073;0.618725;0.381275
0.017830;-2.556747;15.532799;-12.976036;0.039969;-0.342685;0.302717;-0.019902;-0.376443;-0.477147;0.039997;1.813693;2.110380;0.468041;0.618787;0.381213
0.017840;-2.559319;15.541447;-12.982121;0.039642;-0.340626;0.300986;-0.019903;-0.374231;-0.474325;0.040015;1.812370;2.113643;0.468009;0.618848;0.381152
0.017850;-2.561874;15.549995;-12.988132;0.039314;-0.338566;0.299253;-0.019905;-0.372018;-0.471500;0.040034;1.811056;2.116891;0.467977;0.618909;0.381091
0.017860;-2.564411;15.558460;-12.994057;0.038985;-0.336504;0.297519;-0.019906;-0.369802;-0.468673;0.040052;1.809750;2.120125;0.467945;0.618969;0.381031
0.017870;-2.566933;15.566833;-12.999905;0.038657;-0.334440;0.295784;-0.019908;-0.367585;-0.465843;0.040070;1.808451;2.123344;0.467913;0.619028;0.380972
0.017880;-2.569443;15.575111;-13.005680;0.038327;-0.332374;0.294047;-0.019909;-0.365366;-0.463011;0.040088;1.807160;2.126548;0.467882;0.619087;0.380913
0.017890;-2.571930;15.583298;-13.011368;0.037998;-0.330306;0.292309;-0.019910;-0.363144;-0.460176;0.040106;1.805878;2.129738;0.467851;0.619144;0.380856
0.017900;-2.574413;15.591393;-13.016987;0.037668;-0.328237;0.290570;-0.019910;-0.360921;-0.457340;0.040124;1.804603;2.132913;0.467820;0.619202;0.380798
0.017910;-2.576874;15.599396;-13.022522;0.037337;-0.326166;0.288829;-0.019911;-0.358696;-0.454501;0.040142;1.803336;2.136073;0.467789;0.619258;0.380742
0.017920;-2.579327;15.607304;-13.027985;0.037006;-0.324093;0.287087;-0.019911;-0.356470;-0.451659;0.040160;1.802077;2.139218;0.467758;0.619314;0.380686
0.017930;-2.581760;15.615131;-13.033363;0.036675;-0.322018;0.285344;-0.019911;-0.354241;-0.448815;0.040178;1.800825;2.142348;0.467728;0.619369;0.380631
0.017940;-2.584183;15.622852;-13.038677;0.036343;-0.319942;0.283600;-0.019911;-0.352011;-0.445970;0.040196;1.799582;2.145463;0.467698;0.619423;0.380577
0.017950;-2.586590;15.630489;-13.043900;0.036010;-0.317864;0.281854;-0.019911;-0.349779;-0.443121;0.040214;1.798347;2.148564;0.467668;0.619477;0.380523
0.017960;-2.588978;15.638027;-13.049046;0.035678;-0.315784;0.280107;-0.019911;-0.347545;-0.440271;0.040232;1.797119;2.151649;0.467638;0.619529;0.380471
0.017970;-2.591354;15.645489;-13.054123;0.035345;-0.313703;0.278359;-0.019910;-0.345309;-0.437419;0.040250;1.795900;2.154720;0.467608;0.619582;0.380418
0.017980;-2.593727;15.652843;-13.059124;0.035011;-0.311620;0.276610;-0.019909;-0.343072;-0.434564;0.040268;1.794688;2.157776;0.467578;0.619633;0.380367
0.017990;-2.596069;15.660107;-13.064034;0.034677;-0.309535;0.274859;-0.019908;-0.340833;-0.431708;0.040286;1.793484;2.160816;0.467549;0.619684;0.380316
0.018000;-2.598400;15.667286;-13.068874;0.034343;-0.307449;0.273108;-0.019907;-0.338593;-0.428849;0.040304;1.792288;2.163842;0.467520;0.619734;0.380266
0.018010;-2.600723;15.674366;-13.073635;0.034008;-0.305362;0.271355;-0.019906;-0.336351;-0.425989;0.040322;1.791101;2.166853;0.467491;0.619783;0.380217
0.018020;-2.603031;15.681351;-13.078323;0.033673;-0.303273;0.269601;-0.019905;-0.334107;-0.423126;0.040339;1.789921;2.169849;0.467462;0.619832;0.380168
0.018030;-2.605316;15.688259;-13.082935;0.033337;-0.301182;0.267846;-0.019903;-0.331862;-0.420262;0.040357;1.788749;2.172829;0.467434;0.619880;0.380120
0.018040;-2.607590;15.695061;-13.087460;0.033001;-0.299090;0.266091;-0.019901;-0.329616;-0.417396;0.040375;1.787585;2.175795;0.467405;0.619927;0.380073
0.018050;-2.609856;15.701782;-13.091919;0.032664;-0.296997;0.264334;-0.019899;-0.327368;-0.414527;0.040393;1.786429;2.178746;0.467377;0.619974;0.380026
0.018060;-2.612106;15.708393;-13.096302;0.032328;-0.294902;0.262576;-0.019897;-0.325118;-0.411657;0.040411;1.785281;2.181681;0.467349;0.620020;0.379980
0.018070;-2.614334;15.714939;-13.100597;0.031990;-0.292806;0.260817;-0.019894;-0.322867;-0.408786;0.040429;1.784141;2.184602;0.467321;0.620065;0.379935
0.018080;-2.616554;15.721371;-13.104820;0.031653;-0.290709;0.259057;-0.019892;-0.320615;-0.405912;0.040447;1.783009;2.187507;0.467293;0.620109;0.379891
0.018090;-2.618759;15.727726;-13.108971;0.031315;-0.288610;0.257296;-0.019889;-0.318361;-0.403037;0.040464;1.781885;2.190398;0.467266;0.620153;0.379847
0.018100;-2.620949;15.733978;-13.113037;0.030977;-0.286510;0.255534;-0.019886;-0.316106;-0.400160;0.040482;1.780769;2.193273;0.467238;0.620196;0.379804
0.018110;-2.623112;15.740147;-13.117020;0.030638;-0.284408;0.253771;-0.019883;-0.313849;-0.397281;0.040500;1.779661;2.196133;0.467211;0.620238;0.379762
0.018120;-2.625278;15.746216;-13.120945;0.030299;-0.282306;0.252008;-0.019880;-0.311592;-0.394401;0.040518;1.778561;2.198978;0.467184;0.620280;0.379720
0.018130;-2.627422;15.752201;-13.124783;0.029959;-0.280202;0.250243;-0.019877;-0.309332;-0.391519;0.040536;1.777469;2.201807;0.467157;0.620321;0.379679
0.018140;-2.629551;15.758087;-13.128544;0.029620;-0.278097;0.248478;-0.019873;-0.307072;-0.388635;0.040553;1.776385;2.204622;0.467131;0.620361;0.379639
0.018150;-2.631664;15.763889;-13.132233;0.029280;-0.275991;0.246712;-0.019869;-0.304811;-0.385750;0.040571;1.775308;2.207421;0.467104;0.620400;0.379599
0.018160;-2.633762;15.769604;-13.135838;0.028939;-0.273883;0.244945;-0.019865;-0.302548;-0.382864;0.040589;1.774240;2.210205;0.467078;0.620439;0.379561
0.018170;-2.635845;15.775219;-13.139362;0.028598;-0.271775;0.243177;-0.019861;-0.300284;-0.379976;0.040607;1.773180;2.212974;0.467052;0.620477;0.379523
0.018180;-2.637920;15.780743;-13.142830;0.028257;-0.269665;0.241409;-0.019857;-0.298019;-0.377086;0.040624;1.772128;2.215728;0.467026;0.620515;0.379485
0.018190;-2.639977;15.786175;-13.146202;0.027916;-0.267554;0.239639;-0.019852;-0.295753;-0.374196;0.040642;1.771085;2.218466;0.467000;0.620552;0.379448
0.018200;-2.642021;15.791523;-13.149509;0.027574;-0.265442;0.237869;-0.019848;-0.293485;-0.371303;0.040660;1.770049;2.221189;0.466975;0.620588;0.379412
0.018210;-2.644039;15.796776;-13.152733;0.027232;-0.263329;0.236099;-0.019843;-0.291217;-0.368410;0.040677;1.769021;2.223897;0.466949;0.620623;0.379377
0.018220;-2.646049;15.801933;-13.155880;0.026889;-0.261215;0.234327;-0.019838;-0.288947;-0.365515;0.040695;1.768001;2.226590;0.466924;0.620658;0.379342
0.018230;-2.648048;15.807011;-13.158958;0.026546;-0.259100;0.232555;-0.019833;-0.286677;-0.362619;0.040713;1.766989;2.229267;0.466899;0.620692;0.379308
0.018240;-2.650032;15.811981;-13.161957;0.026203;-0.256984;0.230782;-0.019828;-0.284406;-0.359721;0.040730;1.765985;2.231929;0.466875;0.620725;0.379275
0.018250;-2.651997;15.816875;-13.164875;0.025860;-0.254868;0.229009;-0.019822;-0.282133;-0.356823;0.040748;1.764990;2.234575;0.466850;0.620757;0.379243
0.018260;-2.653946;15.821674;-13.167721;0.025516;-0.252750;0.227235;-0.019817;-0.279860;-0.353923;0.040766;1.764002;2.237206;0.466826;0.620789;0.379211
0.018270;-2.655888;15.826378;-13.170494;0.025172;-0.250631;0.225460;-0.019811;-0.277585;-0.351022;0.040783;1.763022;2.239822;0.466801;0.620820;0.379180
0.018280;-2.657810;15.830994;-13.173187;0.024827;-0.248511;0.223685;-0.019805;-0.275310;-0.348120;0.040801;1.762051;2.242423;0.466777;0.620851;0.379149
